"Date","Agegroup","At least one dose_cumulative","Second_dose_cumulative","fully_vaccinated_cumulative","third_dose_cumulative","Total population","Percent_at_least_one_dose","Percent_fully_vaccinated","Percent_3doses"
2021-01-16,"Ontario_12plus",222720,10881,0,0,13038032,.0171,.0008,.0000
2021-01-16,"Undisclosed_or_missing",25,0,0,0,0,.0000,.0000,.0000
2021-01-17,"12-17yrs",10,2,0,0,961857,.0000,.0000,.0000
2021-01-17,"18-29yrs",19096,1048,0,0,2454802,.0078,.0004,.0000
2021-01-17,"30-39yrs",37818,2293,0,0,2077137,.0182,.0011,.0000
2021-01-17,"40-49yrs",37088,2471,0,0,1855340,.0200,.0013,.0000
2021-01-17,"50-59yrs",41829,3167,0,0,2019276,.0207,.0016,.0000
2021-01-17,"60-69yrs",36463,2333,0,0,1813493,.0201,.0013,.0000
2021-01-17,"70-79yrs",16183,474,0,0,1181151,.0137,.0004,.0000
2021-01-17,"80+",44245,328,0,0,674976,.0656,.0005,.0000
2021-01-17,"Adults_18plus",232722,12114,0,0,12076175,.0193,.0010,.0000
2021-01-17,"Ontario_12plus",232732,12116,0,0,13038032,.0179,.0009,.0000
2021-01-17,"Undisclosed_or_missing",26,0,0,0,0,.0000,.0000,.0000
2021-01-18,"12-17yrs",10,2,0,0,961857,.0000,.0000,.0000
2021-01-18,"18-29yrs",19627,1057,0,0,2454802,.0080,.0004,.0000
2021-01-18,"30-39yrs",38611,2315,0,0,2077137,.0186,.0011,.0000
2021-01-18,"40-49yrs",37852,2479,0,0,1855340,.0204,.0013,.0000
2021-01-18,"50-59yrs",42885,3176,0,0,2019276,.0212,.0016,.0000
2021-01-18,"60-69yrs",37454,2346,0,0,1813493,.0207,.0013,.0000
2021-01-18,"70-79yrs",16743,482,0,0,1181151,.0142,.0004,.0000
2021-01-18,"80+",46245,329,0,0,674976,.0685,.0005,.0000
2021-01-18,"Adults_18plus",239417,12184,0,0,12076175,.0198,.0010,.0000
2021-01-18,"Ontario_12plus",239427,12186,0,0,13038032,.0184,.0009,.0000
2021-01-18,"Undisclosed_or_missing",26,0,0,0,0,.0000,.0000,.0000
2021-01-19,"12-17yrs",10,2,0,0,961857,.0000,.0000,.0000
2021-01-19,"18-29yrs",20071,1209,0,0,2454802,.0082,.0005,.0000
2021-01-19,"30-39yrs",39483,2642,0,0,2077137,.0190,.0013,.0000
2021-01-19,"40-49yrs",38776,2932,0,0,1855340,.0209,.0016,.0000
2021-01-19,"50-59yrs",43961,3725,0,0,2019276,.0218,.0018,.0000
2021-01-19,"60-69yrs",38735,2852,0,0,1813493,.0214,.0016,.0000
2021-01-19,"70-79yrs",17762,572,0,0,1181151,.0150,.0005,.0000
2021-01-19,"80+",50336,348,0,0,674976,.0746,.0005,.0000
2021-01-19,"Adults_18plus",249124,14280,0,0,12076175,.0206,.0012,.0000
2021-01-19,"Ontario_12plus",249134,14282,0,0,13038032,.0191,.0011,.0000
2021-01-19,"Undisclosed_or_missing",27,0,0,0,0,.0000,.0000,.0000
2021-01-20,"12-17yrs",10,2,0,0,961857,.0000,.0000,.0000
2021-01-20,"18-29yrs",20436,1467,0,0,2454802,.0083,.0006,.0000
2021-01-20,"30-39yrs",40068,3341,0,0,2077137,.0193,.0016,.0000
2021-01-20,"40-49yrs",39381,3692,0,0,1855340,.0212,.0020,.0000
2021-01-20,"50-59yrs",44752,4594,0,0,2019276,.0222,.0023,.0000
2021-01-20,"60-69yrs",39649,3625,0,0,1813493,.0219,.0020,.0000
2021-01-20,"70-79yrs",18586,745,0,0,1181151,.0157,.0006,.0000
2021-01-20,"80+",53455,388,0,0,674976,.0792,.0006,.0000
2021-01-20,"Adults_18plus",256327,17852,0,0,12076175,.0212,.0015,.0000
2021-01-20,"Ontario_12plus",256337,17854,0,0,13038032,.0197,.0014,.0000
2021-01-20,"Undisclosed_or_missing",28,0,0,0,0,.0000,.0000,.0000
2021-01-21,"12-17yrs",10,2,0,0,961857,.0000,.0000,.0000
2021-01-21,"18-29yrs",20722,1837,0,0,2454802,.0084,.0007,.0000
2021-01-21,"30-39yrs",40523,4166,0,0,2077137,.0195,.0020,.0000
2021-01-21,"40-49yrs",39862,4558,0,0,1855340,.0215,.0025,.0000
2021-01-21,"50-59yrs",45368,5625,0,0,2019276,.0225,.0028,.0000
2021-01-21,"60-69yrs",40488,4422,0,0,1813493,.0223,.0024,.0000
2021-01-21,"70-79yrs",19422,900,0,0,1181151,.0164,.0008,.0000
2021-01-21,"80+",56786,439,0,0,674976,.0841,.0007,.0000
2021-01-21,"Adults_18plus",263171,21947,0,0,12076175,.0218,.0018,.0000
2021-01-21,"Ontario_12plus",263181,21949,0,0,13038032,.0202,.0017,.0000
2021-01-21,"Undisclosed_or_missing",29,0,0,0,0,.0000,.0000,.0000
2021-01-22,"12-17yrs",10,2,0,0,961857,.0000,.0000,.0000
2021-01-22,"18-29yrs",20861,2255,0,0,2454802,.0085,.0009,.0000
2021-01-22,"30-39yrs",40750,5072,0,0,2077137,.0196,.0024,.0000
2021-01-22,"40-49yrs",40028,5505,0,0,1855340,.0216,.0030,.0000
2021-01-22,"50-59yrs",45587,6722,0,0,2019276,.0226,.0033,.0000
2021-01-22,"60-69yrs",40906,5392,0,0,1813493,.0226,.0030,.0000
2021-01-22,"70-79yrs",20065,1151,0,0,1181151,.0170,.0010,.0000
2021-01-22,"80+",59268,547,0,0,674976,.0878,.0008,.0000
2021-01-22,"Adults_18plus",267465,26644,0,0,12076175,.0221,.0022,.0000
2021-01-22,"Ontario_12plus",267475,26646,0,0,13038032,.0205,.0020,.0000
2021-01-22,"Undisclosed_or_missing",30,0,0,0,0,.0000,.0000,.0000
2021-01-23,"12-17yrs",10,2,0,0,961857,.0000,.0000,.0000
2021-01-23,"18-29yrs",21009,2687,0,0,2454802,.0086,.0011,.0000
2021-01-23,"30-39yrs",40959,6010,0,0,2077137,.0197,.0029,.0000
2021-01-23,"40-49yrs",40172,6473,0,0,1855340,.0217,.0035,.0000
2021-01-23,"50-59yrs",45778,7682,0,0,2019276,.0227,.0038,.0000
2021-01-23,"60-69yrs",41222,6182,0,0,1813493,.0227,.0034,.0000
2021-01-23,"70-79yrs",20576,1395,0,0,1181151,.0174,.0012,.0000
2021-01-23,"80+",60779,605,0,0,674976,.0900,.0009,.0000
2021-01-23,"Adults_18plus",270495,31034,0,0,12076175,.0224,.0026,.0000
2021-01-23,"Ontario_12plus",270505,31036,0,0,13038032,.0207,.0024,.0000
2021-01-23,"Undisclosed_or_missing",31,0,0,0,0,.0000,.0000,.0000
2021-01-24,"12-17yrs",10,2,0,0,961857,.0000,.0000,.0000
2021-01-24,"18-29yrs",21116,2952,0,0,2454802,.0086,.0012,.0000
2021-01-24,"30-39yrs",41057,6522,0,0,2077137,.0198,.0031,.0000
2021-01-24,"40-49yrs",40246,7045,0,0,1855340,.0217,.0038,.0000
2021-01-24,"50-59yrs",45861,8293,0,0,2019276,.0227,.0041,.0000
2021-01-24,"60-69yrs",41349,6643,0,0,1813493,.0228,.0037,.0000
2021-01-24,"70-79yrs",20803,1491,0,0,1181151,.0176,.0013,.0000
2021-01-24,"80+",61884,629,0,0,674976,.0917,.0009,.0000
2021-01-24,"Adults_18plus",272316,33575,0,0,12076175,.0225,.0028,.0000
2021-01-24,"Ontario_12plus",272326,33577,0,0,13038032,.0209,.0026,.0000
2021-01-24,"Undisclosed_or_missing",31,0,0,0,0,.0000,.0000,.0000
2021-01-25,"12-17yrs",10,2,0,0,961857,.0000,.0000,.0000
2021-01-25,"18-29yrs",21158,3437,0,0,2454802,.0086,.0014,.0000
2021-01-25,"30-39yrs",41129,7403,0,0,2077137,.0198,.0036,.0000
2021-01-25,"40-49yrs",40305,7989,0,0,1855340,.0217,.0043,.0000
2021-01-25,"50-59yrs",45925,9320,0,0,2019276,.0227,.0046,.0000
2021-01-25,"60-69yrs",41427,7353,0,0,1813493,.0228,.0041,.0000
2021-01-25,"70-79yrs",20924,1674,0,0,1181151,.0177,.0014,.0000
2021-01-25,"80+",62472,665,0,0,674976,.0926,.0010,.0000
2021-01-25,"Adults_18plus",273340,37841,0,0,12076175,.0226,.0031,.0000
2021-01-25,"Ontario_12plus",273350,37843,0,0,13038032,.0210,.0029,.0000
2021-01-25,"Undisclosed_or_missing",31,0,0,0,0,.0000,.0000,.0000
2021-01-26,"12-17yrs",10,2,0,0,961857,.0000,.0000,.0000
2021-01-26,"18-29yrs",21316,4057,0,0,2454802,.0087,.0017,.0000
2021-01-26,"30-39yrs",41287,8828,0,0,2077137,.0199,.0043,.0000
2021-01-26,"40-49yrs",40447,9471,0,0,1855340,.0218,.0051,.0000
2021-01-26,"50-59yrs",46046,10885,0,0,2019276,.0228,.0054,.0000
2021-01-26,"60-69yrs",41622,8427,0,0,1813493,.0230,.0046,.0000
2021-01-26,"70-79yrs",21305,1938,0,0,1181151,.0180,.0016,.0000
2021-01-26,"80+",64164,737,0,0,674976,.0951,.0011,.0000
2021-01-26,"Adults_18plus",276187,44343,0,0,12076175,.0229,.0037,.0000
2021-01-26,"Ontario_12plus",276197,44345,0,0,13038032,.0212,.0034,.0000
2021-01-26,"Undisclosed_or_missing",31,0,0,0,0,.0000,.0000,.0000
2021-01-27,"12-17yrs",10,2,0,0,961857,.0000,.0000,.0000
2021-01-27,"18-29yrs",21398,4695,0,0,2454802,.0087,.0019,.0000
2021-01-27,"30-39yrs",41390,10387,0,0,2077137,.0199,.0050,.0000
2021-01-27,"40-49yrs",40572,10954,0,0,1855340,.0219,.0059,.0000
2021-01-27,"50-59yrs",46186,12455,0,0,2019276,.0229,.0062,.0000
2021-01-27,"60-69yrs",41897,9714,0,0,1813493,.0231,.0054,.0000
2021-01-27,"70-79yrs",21804,2300,0,0,1181151,.0185,.0019,.0000
2021-01-27,"80+",65780,846,0,0,674976,.0975,.0013,.0000
2021-01-27,"Adults_18plus",279027,51351,0,0,12076175,.0231,.0043,.0000
2021-01-27,"Ontario_12plus",279037,51353,0,0,13038032,.0214,.0039,.0000
2021-01-27,"Undisclosed_or_missing",31,0,0,0,0,.0000,.0000,.0000
2021-01-28,"12-17yrs",11,2,0,0,961857,.0000,.0000,.0000
2021-01-28,"18-29yrs",21515,5402,0,0,2454802,.0088,.0022,.0000
2021-01-28,"30-39yrs",41544,12132,0,0,2077137,.0200,.0058,.0000
2021-01-28,"40-49yrs",40719,12358,0,0,1855340,.0219,.0067,.0000
2021-01-28,"50-59yrs",46425,14056,0,0,2019276,.0230,.0070,.0000
2021-01-28,"60-69yrs",42435,10971,0,0,1813493,.0234,.0060,.0000
2021-01-28,"70-79yrs",22601,2720,0,0,1181151,.0191,.0023,.0000
2021-01-28,"80+",69514,1051,0,0,674976,.1030,.0016,.0000
2021-01-28,"Adults_18plus",284753,58690,0,0,12076175,.0236,.0049,.0000
2021-01-28,"Ontario_12plus",284764,58692,0,0,13038032,.0218,.0045,.0000
2021-01-28,"Undisclosed_or_missing",31,0,0,0,0,.0000,.0000,.0000
2021-01-29,"12-17yrs",11,2,0,0,961857,.0000,.0000,.0000
2021-01-29,"18-29yrs",21696,5975,0,0,2454802,.0088,.0024,.0000
2021-01-29,"30-39yrs",41696,13407,0,0,2077137,.0201,.0065,.0000
2021-01-29,"40-49yrs",40823,13579,0,0,1855340,.0220,.0073,.0000
2021-01-29,"50-59yrs",46572,15509,0,0,2019276,.0231,.0077,.0000
2021-01-29,"60-69yrs",42721,12137,0,0,1813493,.0236,.0067,.0000
2021-01-29,"70-79yrs",23088,3224,0,0,1181151,.0195,.0027,.0000
2021-01-29,"80+",71439,2236,0,0,674976,.1058,.0033,.0000
2021-01-29,"Adults_18plus",288035,66067,0,0,12076175,.0239,.0055,.0000
2021-01-29,"Ontario_12plus",288046,66069,0,0,13038032,.0221,.0051,.0000
2021-01-29,"Undisclosed_or_missing",31,1,0,0,0,.0000,.0000,.0000
2021-01-30,"12-17yrs",12,2,0,0,961857,.0000,.0000,.0000
2021-01-30,"18-29yrs",21842,6527,0,0,2454802,.0089,.0027,.0000
2021-01-30,"30-39yrs",41843,14735,0,0,2077137,.0201,.0071,.0000
2021-01-30,"40-49yrs",40947,14794,0,0,1855340,.0221,.0080,.0000
2021-01-30,"50-59yrs",46730,16946,0,0,2019276,.0231,.0084,.0000
2021-01-30,"60-69yrs",42992,13232,0,0,1813493,.0237,.0073,.0000
2021-01-30,"70-79yrs",23546,3600,0,0,1181151,.0199,.0030,.0000
2021-01-30,"80+",72837,2657,0,0,674976,.1079,.0039,.0000
2021-01-30,"Adults_18plus",290737,72491,0,0,12076175,.0241,.0060,.0000
2021-01-30,"Ontario_12plus",290749,72493,0,0,13038032,.0223,.0056,.0000
2021-01-30,"Undisclosed_or_missing",32,1,0,0,0,.0000,.0000,.0000
2021-01-31,"12-17yrs",12,2,0,0,961857,.0000,.0000,.0000
2021-01-31,"18-29yrs",21931,6605,0,0,2454802,.0089,.0027,.0000
2021-01-31,"30-39yrs",41932,14874,0,0,2077137,.0202,.0072,.0000
2021-01-31,"40-49yrs",41004,14936,0,0,1855340,.0221,.0081,.0000
2021-01-31,"50-59yrs",46779,17078,0,0,2019276,.0232,.0085,.0000
2021-01-31,"60-69yrs",43082,13407,0,0,1813493,.0238,.0074,.0000
2021-01-31,"70-79yrs",23762,3804,0,0,1181151,.0201,.0032,.0000
2021-01-31,"80+",73789,3556,0,0,674976,.1093,.0053,.0000
2021-01-31,"Adults_18plus",292279,74260,0,0,12076175,.0242,.0061,.0000
2021-01-31,"Ontario_12plus",292291,74262,0,0,13038032,.0224,.0057,.0000
2021-01-31,"Undisclosed_or_missing",32,1,0,0,0,.0000,.0000,.0000
2021-02-01,"12-17yrs",12,2,0,0,961857,.0000,.0000,.0000
2021-02-01,"18-29yrs",21978,6637,0,0,2454802,.0090,.0027,.0000
2021-02-01,"30-39yrs",41974,14914,0,0,2077137,.0202,.0072,.0000
2021-02-01,"40-49yrs",41030,14999,0,0,1855340,.0221,.0081,.0000
2021-02-01,"50-59yrs",46801,17160,0,0,2019276,.0232,.0085,.0000
2021-02-01,"60-69yrs",43122,13588,0,0,1813493,.0238,.0075,.0000
2021-02-01,"70-79yrs",23858,4104,0,0,1181151,.0202,.0035,.0000
2021-02-01,"80+",73975,4464,0,0,674976,.1096,.0066,.0000
2021-02-01,"Adults_18plus",292738,75866,0,0,12076175,.0242,.0063,.0000
2021-02-01,"Ontario_12plus",292750,75868,0,0,13038032,.0225,.0058,.0000
2021-02-01,"Undisclosed_or_missing",32,1,0,0,0,.0000,.0000,.0000
2021-02-02,"12-17yrs",12,2,0,0,961857,.0000,.0000,.0000
2021-02-02,"18-29yrs",22170,6704,0,0,2454802,.0090,.0027,.0000
2021-02-02,"30-39yrs",42160,15082,0,0,2077137,.0203,.0073,.0000
2021-02-02,"40-49yrs",41170,15161,0,0,1855340,.0222,.0082,.0000
2021-02-02,"50-59yrs",46947,17391,0,0,2019276,.0232,.0086,.0000
2021-02-02,"60-69yrs",43291,13925,0,0,1813493,.0239,.0077,.0000
2021-02-02,"70-79yrs",24051,4527,0,0,1181151,.0204,.0038,.0000
2021-02-02,"80+",74286,6069,0,0,674976,.1101,.0090,.0000
2021-02-02,"Adults_18plus",294075,78859,0,0,12076175,.0244,.0065,.0000
2021-02-02,"Ontario_12plus",294087,78861,0,0,13038032,.0226,.0060,.0000
2021-02-02,"Undisclosed_or_missing",33,1,0,0,0,.0000,.0000,.0000
2021-02-03,"12-17yrs",13,2,0,0,961857,.0000,.0000,.0000
2021-02-03,"18-29yrs",22387,6822,0,0,2454802,.0091,.0028,.0000
2021-02-03,"30-39yrs",42409,15362,0,0,2077137,.0204,.0074,.0000
2021-02-03,"40-49yrs",41339,15428,0,0,1855340,.0223,.0083,.0000
2021-02-03,"50-59yrs",47158,17749,0,0,2019276,.0234,.0088,.0000
2021-02-03,"60-69yrs",43504,14395,0,0,1813493,.0240,.0079,.0000
2021-02-03,"70-79yrs",24317,5160,0,0,1181151,.0206,.0044,.0000
2021-02-03,"80+",74657,8396,0,0,674976,.1106,.0124,.0000
2021-02-03,"Adults_18plus",295771,83312,0,0,12076175,.0245,.0069,.0000
2021-02-03,"Ontario_12plus",295784,83314,0,0,13038032,.0227,.0064,.0000
2021-02-03,"Undisclosed_or_missing",33,1,0,0,0,.0000,.0000,.0000
2021-02-04,"12-17yrs",14,2,0,0,961857,.0000,.0000,.0000
2021-02-04,"18-29yrs",22666,7052,0,0,2454802,.0092,.0029,.0000
2021-02-04,"30-39yrs",42707,15759,0,0,2077137,.0206,.0076,.0000
2021-02-04,"40-49yrs",41537,15833,0,0,1855340,.0224,.0085,.0000
2021-02-04,"50-59yrs",47337,18241,0,0,2019276,.0234,.0090,.0000
2021-02-04,"60-69yrs",43675,14986,0,0,1813493,.0241,.0083,.0000
2021-02-04,"70-79yrs",24551,6060,0,0,1181151,.0208,.0051,.0000
2021-02-04,"80+",74987,12669,0,0,674976,.1111,.0188,.0000
2021-02-04,"Adults_18plus",297460,90600,0,0,12076175,.0246,.0075,.0000
2021-02-04,"Ontario_12plus",297474,90602,0,0,13038032,.0228,.0069,.0000
2021-02-04,"Undisclosed_or_missing",34,2,0,0,0,.0000,.0000,.0000
2021-02-05,"12-17yrs",14,2,0,0,961857,.0000,.0000,.0000
2021-02-05,"18-29yrs",22867,7233,0,0,2454802,.0093,.0029,.0000
2021-02-05,"30-39yrs",42905,16072,0,0,2077137,.0207,.0077,.0000
2021-02-05,"40-49yrs",41699,16218,0,0,1855340,.0225,.0087,.0000
2021-02-05,"50-59yrs",47522,18736,0,0,2019276,.0235,.0093,.0000
2021-02-05,"60-69yrs",43877,15709,0,0,1813493,.0242,.0087,.0000
2021-02-05,"70-79yrs",24828,6971,0,0,1181151,.0210,.0059,.0000
2021-02-05,"80+",75208,16559,0,0,674976,.1114,.0245,.0000
2021-02-05,"Adults_18plus",298906,97498,0,0,12076175,.0248,.0081,.0000
2021-02-05,"Ontario_12plus",298920,97500,0,0,13038032,.0229,.0075,.0000
2021-02-05,"Undisclosed_or_missing",34,3,0,0,0,.0000,.0000,.0000
2021-02-06,"12-17yrs",16,2,0,0,961857,.0000,.0000,.0000
2021-02-06,"18-29yrs",23088,7479,0,0,2454802,.0094,.0030,.0000
2021-02-06,"30-39yrs",43153,16532,0,0,2077137,.0208,.0080,.0000
2021-02-06,"40-49yrs",41878,16727,0,0,1855340,.0226,.0090,.0000
2021-02-06,"50-59yrs",47736,19436,0,0,2019276,.0236,.0096,.0000
2021-02-06,"60-69yrs",44106,16631,0,0,1813493,.0243,.0092,.0000
2021-02-06,"70-79yrs",25142,7989,0,0,1181151,.0213,.0068,.0000
2021-02-06,"80+",75627,21431,0,0,674976,.1120,.0318,.0000
2021-02-06,"Adults_18plus",300730,106225,0,0,12076175,.0249,.0088,.0000
2021-02-06,"Ontario_12plus",300746,106227,0,0,13038032,.0231,.0081,.0000
2021-02-06,"Undisclosed_or_missing",34,6,0,0,0,.0000,.0000,.0000
2021-02-07,"12-17yrs",16,2,0,0,961857,.0000,.0000,.0000
2021-02-07,"18-29yrs",23173,7707,0,0,2454802,.0094,.0031,.0000
2021-02-07,"30-39yrs",43258,16942,0,0,2077137,.0208,.0082,.0000
2021-02-07,"40-49yrs",41949,17137,0,0,1855340,.0226,.0092,.0000
2021-02-07,"50-59yrs",47819,20026,0,0,2019276,.0237,.0099,.0000
2021-02-07,"60-69yrs",44278,17305,0,0,1813493,.0244,.0095,.0000
2021-02-07,"70-79yrs",25419,8666,0,0,1181151,.0215,.0073,.0000
2021-02-07,"80+",76530,24227,0,0,674976,.1134,.0359,.0000
2021-02-07,"Adults_18plus",302426,112010,0,0,12076175,.0250,.0093,.0000
2021-02-07,"Ontario_12plus",302442,112012,0,0,13038032,.0232,.0086,.0000
2021-02-07,"Undisclosed_or_missing",34,6,0,0,0,.0000,.0000,.0000
2021-02-08,"12-17yrs",16,2,0,0,961857,.0000,.0000,.0000
2021-02-08,"18-29yrs",23272,7918,0,0,2454802,.0095,.0032,.0000
2021-02-08,"30-39yrs",43367,17297,0,0,2077137,.0209,.0083,.0000
2021-02-08,"40-49yrs",42053,17485,0,0,1855340,.0227,.0094,.0000
2021-02-08,"50-59yrs",47977,20466,0,0,2019276,.0238,.0101,.0000
2021-02-08,"60-69yrs",44527,17850,0,0,1813493,.0246,.0098,.0000
2021-02-08,"70-79yrs",25817,9225,0,0,1181151,.0219,.0078,.0000
2021-02-08,"80+",78464,26839,0,0,674976,.1162,.0398,.0000
2021-02-08,"Adults_18plus",305477,117080,0,0,12076175,.0253,.0097,.0000
2021-02-08,"Ontario_12plus",305493,117082,0,0,13038032,.0234,.0090,.0000
2021-02-08,"Undisclosed_or_missing",34,6,0,0,0,.0000,.0000,.0000
2021-02-09,"12-17yrs",16,2,0,0,961857,.0000,.0000,.0000
2021-02-09,"18-29yrs",23549,8365,0,0,2454802,.0096,.0034,.0000
2021-02-09,"30-39yrs",43640,18121,0,0,2077137,.0210,.0087,.0000
2021-02-09,"40-49yrs",42307,18408,0,0,1855340,.0228,.0099,.0000
2021-02-09,"50-59yrs",48264,21561,0,0,2019276,.0239,.0107,.0000
2021-02-09,"60-69yrs",44919,19031,0,0,1813493,.0248,.0105,.0000
2021-02-09,"70-79yrs",26299,10292,0,0,1181151,.0223,.0087,.0000
2021-02-09,"80+",80329,32372,0,0,674976,.1190,.0480,.0000
2021-02-09,"Adults_18plus",309307,128150,0,0,12076175,.0256,.0106,.0000
2021-02-09,"Ontario_12plus",309323,128152,0,0,13038032,.0237,.0098,.0000
2021-02-09,"Undisclosed_or_missing",34,7,0,0,0,.0000,.0000,.0000
2021-02-10,"12-17yrs",16,2,0,0,961857,.0000,.0000,.0000
2021-02-10,"18-29yrs",23853,8952,0,0,2454802,.0097,.0036,.0000
2021-02-10,"30-39yrs",44023,19035,0,0,2077137,.0212,.0092,.0000
2021-02-10,"40-49yrs",42628,19442,0,0,1855340,.0230,.0105,.0000
2021-02-10,"50-59yrs",48674,22781,0,0,2019276,.0241,.0113,.0000
2021-02-10,"60-69yrs",45463,20507,0,0,1813493,.0251,.0113,.0000
2021-02-10,"70-79yrs",26933,11305,0,0,1181151,.0228,.0096,.0000
2021-02-10,"80+",82628,36624,0,0,674976,.1224,.0543,.0000
2021-02-10,"Adults_18plus",314202,138646,0,0,12076175,.0260,.0115,.0000
2021-02-10,"Ontario_12plus",314218,138648,0,0,13038032,.0241,.0106,.0000
2021-02-10,"Undisclosed_or_missing",34,7,0,0,0,.0000,.0000,.0000
2021-02-11,"12-17yrs",18,2,0,0,961857,.0000,.0000,.0000
2021-02-11,"18-29yrs",24059,9634,0,0,2454802,.0098,.0039,.0000
2021-02-11,"30-39yrs",44278,20276,0,0,2077137,.0213,.0098,.0000
2021-02-11,"40-49yrs",42855,20810,0,0,1855340,.0231,.0112,.0000
2021-02-11,"50-59yrs",48930,24493,0,0,2019276,.0242,.0121,.0000
2021-02-11,"60-69yrs",45806,22108,0,0,1813493,.0253,.0122,.0000
2021-02-11,"70-79yrs",27407,12441,0,0,1181151,.0232,.0105,.0000
2021-02-11,"80+",84718,41265,0,0,674976,.1255,.0611,.0000
2021-02-11,"Adults_18plus",318053,151027,0,0,12076175,.0263,.0125,.0000
2021-02-11,"Ontario_12plus",318071,151029,0,0,13038032,.0244,.0116,.0000
2021-02-11,"Undisclosed_or_missing",34,7,0,0,0,.0000,.0000,.0000
2021-02-12,"12-17yrs",18,2,0,0,961857,.0000,.0000,.0000
2021-02-12,"18-29yrs",24201,10652,0,0,2454802,.0099,.0043,.0000
2021-02-12,"30-39yrs",44479,22251,0,0,2077137,.0214,.0107,.0000
2021-02-12,"40-49yrs",43024,22768,0,0,1855340,.0232,.0123,.0000
2021-02-12,"50-59yrs",49127,26583,0,0,2019276,.0243,.0132,.0000
2021-02-12,"60-69yrs",46085,24099,0,0,1813493,.0254,.0133,.0000
2021-02-12,"70-79yrs",27783,13681,0,0,1181151,.0235,.0116,.0000
2021-02-12,"80+",85427,46503,0,0,674976,.1266,.0689,.0000
2021-02-12,"Adults_18plus",320126,166537,0,0,12076175,.0265,.0138,.0000
2021-02-12,"Ontario_12plus",320144,166539,0,0,13038032,.0246,.0128,.0000
2021-02-12,"Undisclosed_or_missing",34,7,0,0,0,.0000,.0000,.0000
2021-02-13,"12-17yrs",19,2,0,0,961857,.0000,.0000,.0000
2021-02-13,"18-29yrs",24424,11686,0,0,2454802,.0099,.0048,.0000
2021-02-13,"30-39yrs",44780,24224,0,0,2077137,.0216,.0117,.0000
2021-02-13,"40-49yrs",43238,24661,0,0,1855340,.0233,.0133,.0000
2021-02-13,"50-59yrs",49348,28703,0,0,2019276,.0244,.0142,.0000
2021-02-13,"60-69yrs",46371,26016,0,0,1813493,.0256,.0143,.0000
2021-02-13,"70-79yrs",28239,14739,0,0,1181151,.0239,.0125,.0000
2021-02-13,"80+",86131,50244,0,0,674976,.1276,.0744,.0000
2021-02-13,"Adults_18plus",322531,180273,0,0,12076175,.0267,.0149,.0000
2021-02-13,"Ontario_12plus",322550,180275,0,0,13038032,.0247,.0138,.0000
2021-02-13,"Undisclosed_or_missing",34,7,0,0,0,.0000,.0000,.0000
2021-02-14,"12-17yrs",19,2,0,0,961857,.0000,.0000,.0000
2021-02-14,"18-29yrs",24500,12693,0,0,2454802,.0100,.0052,.0000
2021-02-14,"30-39yrs",44865,26109,0,0,2077137,.0216,.0126,.0000
2021-02-14,"40-49yrs",43296,26510,0,0,1855340,.0233,.0143,.0000
2021-02-14,"50-59yrs",49412,30714,0,0,2019276,.0245,.0152,.0000
2021-02-14,"60-69yrs",46493,27925,0,0,1813493,.0256,.0154,.0000
2021-02-14,"70-79yrs",28434,15553,0,0,1181151,.0241,.0132,.0000
2021-02-14,"80+",86412,52668,0,0,674976,.1280,.0780,.0000
2021-02-14,"Adults_18plus",323412,192172,0,0,12076175,.0268,.0159,.0000
2021-02-14,"Ontario_12plus",323431,192174,0,0,13038032,.0248,.0147,.0000
2021-02-14,"Undisclosed_or_missing",34,7,0,0,0,.0000,.0000,.0000
2021-02-15,"12-17yrs",19,2,0,0,961857,.0000,.0000,.0000
2021-02-15,"18-29yrs",24539,13352,0,0,2454802,.0100,.0054,.0000
2021-02-15,"30-39yrs",44930,27270,0,0,2077137,.0216,.0131,.0000
2021-02-15,"40-49yrs",43342,27738,0,0,1855340,.0234,.0150,.0000
2021-02-15,"50-59yrs",49464,32029,0,0,2019276,.0245,.0159,.0000
2021-02-15,"60-69yrs",46570,29065,0,0,1813493,.0257,.0160,.0000
2021-02-15,"70-79yrs",28549,16060,0,0,1181151,.0242,.0136,.0000
2021-02-15,"80+",86456,53964,0,0,674976,.1281,.0799,.0000
2021-02-15,"Adults_18plus",323850,199478,0,0,12076175,.0268,.0165,.0000
2021-02-15,"Ontario_12plus",323869,199480,0,0,13038032,.0248,.0153,.0000
2021-02-15,"Undisclosed_or_missing",35,7,0,0,0,.0000,.0000,.0000
2021-02-16,"12-17yrs",19,2,0,0,961857,.0000,.0000,.0000
2021-02-16,"18-29yrs",24654,13725,0,0,2454802,.0100,.0056,.0000
2021-02-16,"30-39yrs",45070,27974,0,0,2077137,.0217,.0135,.0000
2021-02-16,"40-49yrs",43448,28454,0,0,1855340,.0234,.0153,.0000
2021-02-16,"50-59yrs",49622,32807,0,0,2019276,.0246,.0162,.0000
2021-02-16,"60-69yrs",46773,29854,0,0,1813493,.0258,.0165,.0000
2021-02-16,"70-79yrs",28765,16469,0,0,1181151,.0244,.0139,.0000
2021-02-16,"80+",86522,55078,0,0,674976,.1282,.0816,.0000
2021-02-16,"Adults_18plus",324854,204361,0,0,12076175,.0269,.0169,.0000
2021-02-16,"Ontario_12plus",324873,204363,0,0,13038032,.0249,.0157,.0000
